semester_code,user_code,subject_code,score
202012,100018339,eco3,48
202012,100018339,phy3,47
202012,100018339,bio3,47
202012,100018339,for3,46
202012,100018340,kor3,53
202012,100018340,eng3,54
202012,100018340,mat3,54
202012,100018340,his3,56
202012,100018340,phl3,55
202012,100018340,eco3,54
202012,100018340,phy3,55
202012,100018340,bio3,55
202012,100018340,for3,55
202012,100018341,kor3,68
202012,100018341,eng3,67
202012,100018341,mat3,67
202012,100018341,his3,67
202012,100018341,phl3,66
202012,100018341,eco3,67
202012,100018341,phy3,69
202012,100018341,bio3,68
202012,100018341,for3,69
202012,100018342,kor3,34
202012,100018342,eng3,35
202012,100018342,mat3,35
202012,100018342,his3,36
202012,100018342,phl3,37
202012,100018342,eco3,36
202012,100018342,phy3,34
202012,100018342,bio3,36
202012,100018342,for3,35
202012,100018343,kor3,59
202012,100018343,eng3,59
202012,100018343,mat3,58
202012,100018343,his3,59
202012,100018343,phl3,58
202012,100018343,eco3,60
202012,100018343,phy3,60
202012,100018343,bio3,59
202012,100018343,for3,58
202012,100018344,kor3,37
202012,100018344,eng3,38
202012,100018344,mat3,37
202012,100018344,his3,39
202012,100018344,phl3,39
202012,100018344,eco3,39
202012,100018344,phy3,37
202012,100018344,bio3,39
202012,100018344,for3,37
202012,100018345,kor3,65
202012,100018345,eng3,62
202012,100018345,mat3,63
202012,100018345,his3,64
202012,100018345,phl3,63
202012,100018345,eco3,64
202012,100018345,phy3,65
202012,100018345,bio3,64
202012,100018345,for3,64
202012,100018346,kor3,45
202012,100018346,eng3,45
202012,100018346,mat3,44
202012,100018346,his3,47
202012,100018346,phl3,47
202012,100018346,eco3,47
202012,100018346,phy3,47
202012,100018346,bio3,47
202012,100018346,for3,46
202012,100018347,kor3,36
202012,100018347,eng3,37
202012,100018347,mat3,36
202012,100018347,his3,38
202012,100018347,phl3,38
202012,100018347,eco3,38
202012,100018347,phy3,36
202012,100018347,bio3,37
202012,100018347,for3,36
202012,100018348,kor3,51
202012,100018348,eng3,52
202012,100018348,mat3,50
202012,100018348,his3,53
202012,100018348,phl3,52
202012,100018348,eco3,52
202012,100018348,phy3,53
202012,100018348,bio3,52
202012,100018348,for3,52
202012,100018349,kor3,38
202012,100018349,eng3,39
202012,100018349,mat3,38
202012,100018349,his3,40
202012,100018349,phl3,40
202012,100018349,eco3,39
202012,100018349,phy3,38
202012,100018349,bio3,40
202012,100018349,for3,38
202012,100018350,kor3,43
202012,100018350,eng3,43
202012,100018350,mat3,42
202012,100018350,his3,45
202012,100018350,phl3,45
202012,100018350,eco3,45
202012,100018350,phy3,44
202012,100018350,bio3,45
202012,100018350,for3,44
202012,100018351,kor3,45
202012,100018351,eng3,45
202012,100018351,mat3,44
202012,100018351,his3,46
202012,100018351,phl3,47
202012,100018351,eco3,47
202012,100018351,phy3,46
202012,100018351,bio3,46
202012,100018351,for3,46
202012,100018352,kor3,67
202012,100018352,eng3,66
202012,100018352,mat3,66
202012,100018352,his3,66
202012,100018352,phl3,65
202012,100018352,eco3,66
202012,100018352,phy3,68
202012,100018352,bio3,66
202012,100018352,for3,68
202012,100018353,kor3,44
202012,100018353,eng3,45
202012,100018353,mat3,44
202012,100018353,his3,46
202012,100018353,phl3,46
202012,100018353,eco3,46
202012,100018353,phy3,45
202012,100018353,bio3,46
202012,100018353,for3,45
202012,100018354,kor3,48
202012,100018354,eng3,49
202012,100018354,mat3,48
202012,100018354,his3,49
202012,100018354,phl3,50
202012,100018354,eco3,51
202012,100018354,phy3,50
202012,100018354,bio3,50
202012,100018354,for3,49
202012,100018355,kor3,50
202012,100018355,eng3,51
202012,100018355,mat3,49
202012,100018355,his3,51
202012,100018355,phl3,52
202012,100018355,eco3,52
202012,100018355,phy3,52
202012,100018355,bio3,52
202012,100018355,for3,51
202012,100018356,kor3,70
202012,100018356,eng3,69
202012,100018356,mat3,69
202012,100018356,his3,69
202012,100018356,phl3,68
202012,100018356,eco3,69
202012,100018356,phy3,71
202012,100018356,bio3,70
202012,100018356,for3,71
202012,100018357,kor3,67
202012,100018357,eng3,67
202012,100018357,mat3,67
202012,100018357,his3,67
202012,100018357,phl3,66
202012,100018357,eco3,67
202012,100018357,phy3,69
202012,100018357,bio3,67
202012,100018357,for3,68
202012,100018358,kor3,43
202012,100018358,eng3,44
202012,100018358,mat3,43
202012,100018358,his3,46
202012,100018358,phl3,46
202012,100018358,eco3,46
202012,100018358,phy3,45
202012,100018358,bio3,46
202012,100018358,for3,45
202012,100018359,kor3,60
202012,100018359,eng3,60
202012,100018359,mat3,58
202012,100018359,his3,60
202012,100018359,phl3,59
202012,100018359,eco3,60
202012,100018359,phy3,61
202012,100018359,bio3,60
202012,100018359,for3,59
202012,100018360,kor3,31
202012,100018360,eng3,33
202012,100018360,mat3,31
202012,100018360,his3,33
202012,100018360,phl3,35
202012,100018360,eco3,33
202012,100018360,phy3,31
202012,100018360,bio3,33
202012,100018360,for3,32
202012,100018361,kor3,29
202012,100018361,eng3,32
202012,100018361,mat3,28
202012,100018361,his3,30
202012,100018361,phl3,32
202012,100018361,eco3,30
202012,100018361,phy3,28
202012,100018361,bio3,30
202012,100018361,for3,31
202012,100018362,kor3,90
202012,100018362,eng3,87
202012,100018362,mat3,86
202012,100018362,his3,91
202012,100018362,phl3,90
202012,100018362,eco3,86
202012,100018362,phy3,87
202012,100018362,bio3,89
202012,100018362,for3,93
202012,100018363,kor3,65
202012,100018363,eng3,62
202012,100018363,mat3,63
202012,100018363,his3,63
202012,100018363,phl3,62
202012,100018363,eco3,63
202012,100018363,phy3,65
202012,100018363,bio3,64
202012,100018363,for3,64
202012,100018364,kor3,43
202012,100018364,eng3,44
202012,100018364,mat3,43
202012,100018364,his3,45
202012,100018364,phl3,46
202012,100018364,eco3,46
202012,100018364,phy3,44
202012,100018364,bio3,45
202012,100018364,for3,44
202012,100018365,kor3,45
202012,100018365,eng3,45
202012,100018365,mat3,44
202012,100018365,his3,47
202012,100018365,phl3,47
202012,100018365,eco3,47
202012,100018365,phy3,47
202012,100018365,bio3,47
202012,100018365,for3,46
202012,100018366,kor3,26
202012,100018366,eng3,27
202012,100018366,mat3,25
202012,100018366,his3,25
202012,100018366,phl3,28
202012,100018366,eco3,26
202012,100018366,phy3,24
202012,100018366,bio3,27
202012,100018366,for3,26
202012,100018367,kor3,42
202012,100018367,eng3,43
202012,100018367,mat3,42
202012,100018367,his3,44
202012,100018367,phl3,44
202012,100018367,eco3,43
202012,100018367,phy3,43
202012,100018367,bio3,44
202012,100018367,for3,43
202012,100018368,kor3,26
202012,100018368,eng3,27
202012,100018368,mat3,25
202012,100018368,his3,25
202012,100018368,phl3,29
202012,100018368,eco3,27
202012,100018368,phy3,25
202012,100018368,bio3,27
202012,100018368,for3,26
202012,100018369,kor3,40
202012,100018369,eng3,41
202012,100018369,mat3,40
202012,100018369,his3,43
202012,100018369,phl3,42
202012,100018369,eco3,42
202012,100018369,phy3,41
202012,100018369,bio3,43
202012,100018369,for3,41
202012,100018370,kor3,41
202012,100018370,eng3,41
202012,100018370,mat3,40
202012,100018370,his3,43
202012,100018370,phl3,42
202012,100018370,eco3,42
202012,100018370,phy3,41
202012,100018370,bio3,43
202012,100018370,for3,41
202012,100018371,kor3,26
202012,100018371,eng3,27
202012,100018371,mat3,26
202012,100018371,his3,26
202012,100018371,phl3,29
202012,100018371,eco3,27
202012,100018371,phy3,25
202012,100018371,bio3,27
202012,100018371,for3,27
202012,100018372,kor3,53
202012,100018372,eng3,54
202012,100018372,mat3,54
202012,100018372,his3,56
202012,100018372,phl3,55
202012,100018372,eco3,54
202012,100018372,phy3,55
202012,100018372,bio3,55
202012,100018372,for3,55
202012,100018373,kor3,29
202012,100018373,eng3,30
202012,100018373,mat3,28
202012,100018373,his3,30
202012,100018373,phl3,32
202012,100018373,eco3,30
202012,100018373,phy3,27
202012,100018373,bio3,30
202012,100018373,for3,31
202012,100018374,kor3,63
202012,100018374,eng3,62
202012,100018374,mat3,61
202012,100018374,his3,62
202012,100018374,phl3,62
202012,100018374,eco3,63
202012,100018374,phy3,63
202012,100018374,bio3,62
202012,100018374,for3,63
202012,100018375,kor3,73
202012,100018375,eng3,72
202012,100018375,mat3,72
202012,100018375,his3,74
202012,100018375,phl3,72
202012,100018375,eco3,71
202012,100018375,phy3,75
202012,100018375,bio3,75
202012,100018375,for3,77
202012,100019001,kor2,41
202012,100019001,eng2,38
202012,100019001,mat2,37
202012,100019001,his2,41
202012,100019001,phl2,40
202012,100019001,eco2,38
202012,100019001,phy2,39
202012,100019001,bio2,39
202012,100019001,for2,40
202012,100019002,kor2,60
202012,100019002,eng2,62
202012,100019002,mat2,61
202012,100019002,his2,60
202012,100019002,phl2,61
202012,100019002,eco2,61
202012,100019002,phy2,59
202012,100019002,bio2,60
202012,100019002,for2,61
202012,100019003,kor2,27
202012,100019003,eng2,26
202012,100019003,mat2,28
202012,100019003,his2,27
202012,100019003,phl2,28
202012,100019003,eco2,28
202012,100019003,phy2,27
202012,100019003,bio2,27
202012,100019003,for2,27
202012,100019004,kor2,32
202012,100019004,eng2,30
202012,100019004,mat2,30
202012,100019004,his2,30
202012,100019004,phl2,31
202012,100019004,eco2,31
202012,100019004,phy2,30
202012,100019004,bio2,30
202012,100019004,for2,30
202012,100019005,kor2,45
202012,100019005,eng2,43
202012,100019005,mat2,42
202012,100019005,his2,44
202012,100019005,phl2,44
202012,100019005,eco2,41
202012,100019005,phy2,43
202012,100019005,bio2,44
202012,100019005,for2,43
202012,100019006,kor2,47
202012,100019006,eng2,44
202012,100019006,mat2,43
202012,100019006,his2,45
202012,100019006,phl2,45
202012,100019006,eco2,43
202012,100019006,phy2,44
202012,100019006,bio2,45
202012,100019006,for2,45
202012,100019007,kor2,59
202012,100019007,eng2,60
202012,100019007,mat2,60
202012,100019007,his2,60
202012,100019007,phl2,60
202012,100019007,eco2,59
202012,100019007,phy2,58
202012,100019007,bio2,59
202012,100019007,for2,60
202012,100019008,kor2,24
202012,100019008,eng2,21
202012,100019008,mat2,24
202012,100019008,his2,24
202012,100019008,phl2,24
202012,100019008,eco2,24
202012,100019008,phy2,23
202012,100019008,bio2,24
202012,100019008,for2,24
202012,100019009,kor2,59
202012,100019009,eng2,57
202012,100019009,mat2,59
202012,100019009,his2,58
202012,100019009,phl2,58
202012,100019009,eco2,56
202012,100019009,phy2,56
202012,100019009,bio2,57
202012,100019009,for2,58
202012,100019010,kor2,74
202012,100019010,eng2,75
202012,100019010,mat2,73
202012,100019010,his2,72
202012,100019010,phl2,74
202012,100019010,eco2,75
202012,100019010,phy2,73
202012,100019010,bio2,74
202012,100019010,for2,76
202012,100019011,kor2,53
202012,100019011,eng2,51
202012,100019011,mat2,51
202012,100019011,his2,52
202012,100019011,phl2,52
202012,100019011,eco2,51
202012,100019011,phy2,51
202012,100019011,bio2,52
202012,100019011,for2,53
202012,100019012,kor2,47
202012,100019012,eng2,44
202012,100019012,mat2,44
202012,100019012,his2,45
202012,100019012,phl2,45
202012,100019012,eco2,43
202012,100019012,phy2,44
202012,100019012,bio2,45
202012,100019012,for2,45
202012,100019013,kor2,36
202012,100019013,eng2,33
202012,100019013,mat2,34
202012,100019013,his2,35
202012,100019013,phl2,34
202012,100019013,eco2,34
202012,100019013,phy2,35
202012,100019013,bio2,34
202012,100019013,for2,34
202012,100019014,kor2,67
202012,100019014,eng2,70
202012,100019014,mat2,69
202012,100019014,his2,67
202012,100019014,phl2,68
202012,100019014,eco2,67
202012,100019014,phy2,67
202012,100019014,bio2,68
202012,100019014,for2,68
202012,100019015,kor2,38
202012,100019015,eng2,35
202012,100019015,mat2,34
202012,100019015,his2,38
202012,100019015,phl2,36
202012,100019015,eco2,36
202012,100019015,phy2,37
202012,100019015,bio2,36
202012,100019015,for2,36
202012,100019016,kor2,61
202012,100019016,eng2,62
202012,100019016,mat2,61
202012,100019016,his2,60
202012,100019016,phl2,61
202012,100019016,eco2,61
202012,100019016,phy2,60
202012,100019016,bio2,60
202012,100019016,for2,62
202012,100019017,kor2,91
202012,100019017,eng2,88
202012,100019017,mat2,89
202012,100019017,his2,83
202012,100019017,phl2,95
202012,100019017,eco2,88
202012,100019017,phy2,89
202012,100019017,bio2,89
202012,100019017,for2,88
202012,100019018,kor2,44
202012,100019018,eng2,41
202012,100019018,mat2,41
202012,100019018,his2,43
202012,100019018,phl2,44
202012,100019018,eco2,41
202012,100019018,phy2,42
202012,100019018,bio2,43
202012,100019018,for2,43
202012,100019019,kor2,62
202012,100019019,eng2,63
202012,100019019,mat2,62
202012,100019019,his2,61
202012,100019019,phl2,62
202012,100019019,eco2,63
202012,100019019,phy2,61
202012,100019019,bio2,62
202012,100019019,for2,62
202012,100019020,kor2,42
202012,100019020,eng2,38
202012,100019020,mat2,39
202012,100019020,his2,41
202012,100019020,phl2,42
202012,100019020,eco2,39
202012,100019020,phy2,41
202012,100019020,bio2,40
202012,100019020,for2,40
202012,100019021,kor2,42
202012,100019021,eng2,39
202012,100019021,mat2,39
202012,100019021,his2,42
202012,100019021,phl2,42
202012,100019021,eco2,39
202012,100019021,phy2,41
202012,100019021,bio2,42
202012,100019021,for2,40
202012,100019022,kor2,78
202012,100019022,eng2,78
202012,100019022,mat2,77
202012,100019022,his2,76
202012,100019022,phl2,78
202012,100019022,eco2,77
202012,100019022,phy2,79
202012,100019022,bio2,79
202012,100019022,for2,79
202012,100019023,kor2,35
202012,100019023,eng2,32
202012,100019023,mat2,32
202012,100019023,his2,33
202012,100019023,phl2,32
202012,100019023,eco2,32
202012,100019023,phy2,33
202012,100019023,bio2,32
202012,100019023,for2,32
202012,100019024,kor2,42
202012,100019024,eng2,38
202012,100019024,mat2,37
202012,100019024,his2,41
202012,100019024,phl2,41
202012,100019024,eco2,38
202012,100019024,phy2,39
202012,100019024,bio2,40
202012,100019024,for2,40
202012,100019025,kor2,42
202012,100019025,eng2,38
202012,100019025,mat2,38
202012,100019025,his2,41
202012,100019025,phl2,41
202012,100019025,eco2,38
202012,100019025,phy2,40
202012,100019025,bio2,40
202012,100019025,for2,40
202012,100019026,kor2,43
202012,100019026,eng2,40
202012,100019026,mat2,40
202012,100019026,his2,42
202012,100019026,phl2,42
202012,100019026,eco2,39
202012,100019026,phy2,41
202012,100019026,bio2,42
202012,100019026,for2,41
202012,100019027,kor2,47
202012,100019027,eng2,45
202012,100019027,mat2,45
202012,100019027,his2,46
202012,100019027,phl2,46
202012,100019027,eco2,44
202012,100019027,phy2,45
202012,100019027,bio2,46
202012,100019027,for2,46
202012,100019028,kor2,32
202012,100019028,eng2,29
202012,100019028,mat2,30
202012,100019028,his2,30
202012,100019028,phl2,30
202012,100019028,eco2,30
202012,100019028,phy2,30
202012,100019028,bio2,29
202012,100019028,for2,29
202012,100019029,kor2,68
202012,100019029,eng2,70
202012,100019029,mat2,69
202012,100019029,his2,67
202012,100019029,phl2,68
202012,100019029,eco2,67
202012,100019029,phy2,67
202012,100019029,bio2,68
202012,100019029,for2,68
202012,100019030,kor2,90
202012,100019030,eng2,88
202012,100019030,mat2,83
202012,100019030,his2,81
202012,100019030,phl2,89
202012,100019030,eco2,88
202012,100019030,phy2,88
202012,100019030,bio2,88
202012,100019030,for2,87
202012,100019031,kor2,18
202012,100019031,eng2,16
202012,100019031,mat2,17
202012,100019031,his2,20
202012,100019031,phl2,19
202012,100019031,eco2,21
202012,100019031,phy2,18
202012,100019031,bio2,20
202012,100019031,for2,17
202012,100019032,kor2,46
202012,100019032,eng2,44
202012,100019032,mat2,43
202012,100019032,his2,45
202012,100019032,phl2,45
202012,100019032,eco2,42
202012,100019032,phy2,43
202012,100019032,bio2,45
202012,100019032,for2,44
202012,100019033,kor2,48
202012,100019033,eng2,45
202012,100019033,mat2,45
202012,100019033,his2,46
202012,100019033,phl2,46
202012,100019033,eco2,44
202012,100019033,phy2,45
202012,100019033,bio2,47
202012,100019033,for2,46
202012,100019034,kor2,43
202012,100019034,eng2,39
202012,100019034,mat2,40
202012,100019034,his2,42
202012,100019034,phl2,42
202012,100019034,eco2,39
202012,100019034,phy2,41
202012,100019034,bio2,42
202012,100019034,for2,41
202012,100019035,kor2,54
202012,100019035,eng2,51
202012,100019035,mat2,52
202012,100019035,his2,52
202012,100019035,phl2,52
202012,100019035,eco2,51
202012,100019035,phy2,51
202012,100019035,bio2,52
202012,100019035,for2,53
202012,100019036,kor2,49
202012,100019036,eng2,46
202012,100019036,mat2,47
202012,100019036,his2,48
202012,100019036,phl2,48
202012,100019036,eco2,45
202012,100019036,phy2,46
202012,100019036,bio2,48
202012,100019036,for2,48
202012,100019037,kor2,65
202012,100019037,eng2,67
202012,100019037,mat2,66
202012,100019037,his2,65
202012,100019037,phl2,66
202012,100019037,eco2,65
202012,100019037,phy2,64
202012,100019037,bio2,67
202012,100019037,for2,66
202012,100019038,kor2,40
202012,100019038,eng2,36
202012,100019038,mat2,35
202012,100019038,his2,39
202012,100019038,phl2,38
202012,100019038,eco2,36
202012,100019038,phy2,37
202012,100019038,bio2,37
202012,100019038,for2,38
202012,100019039,kor2,51
202012,100019039,eng2,48
202012,100019039,mat2,49
202012,100019039,his2,50
202012,100019039,phl2,50
202012,100019039,eco2,48
202012,100019039,phy2,49
202012,100019039,bio2,50
202012,100019039,for2,51
202012,100019040,kor2,52
202012,100019040,eng2,50
202012,100019040,mat2,51
202012,100019040,his2,51
202012,100019040,phl2,51
202012,100019040,eco2,50
202012,100019040,phy2,50
202012,100019040,bio2,52
202012,100019040,for2,52
202012,100019041,kor2,50
202012,100019041,eng2,47
202012,100019041,mat2,49
202012,100019041,his2,49
202012,100019041,phl2,49
202012,100019041,eco2,47
202012,100019041,phy2,48
202012,100019041,bio2,49
202012,100019041,for2,49
202012,100019042,kor2,53
202012,100019042,eng2,51
202012,100019042,mat2,52
202012,100019042,his2,52
202012,100019042,phl2,52
202012,100019042,eco2,51
202012,100019042,phy2,51
202012,100019042,bio2,52
202012,100019042,for2,53
202012,100019043,kor2,36
202012,100019043,eng2,32
202012,100019043,mat2,33
202012,100019043,his2,34
202012,100019043,phl2,34
202012,100019043,eco2,33
202012,100019043,phy2,34
202012,100019043,bio2,33
202012,100019043,for2,33
202012,100019044,kor2,52
202012,100019044,eng2,50
202012,100019044,mat2,50
202012,100019044,his2,51
202012,100019044,phl2,51
202012,100019044,eco2,50
202012,100019044,phy2,50
202012,100019044,bio2,51
202012,100019044,for2,51
202012,100019045,kor2,39
202012,100019045,eng2,35
202012,100019045,mat2,35
202012,100019045,his2,38
202012,100019045,phl2,37
202012,100019045,eco2,36
202012,100019045,phy2,37
202012,100019045,bio2,37
202012,100019045,for2,37
202012,100019046,kor2,64
202012,100019046,eng2,64
202012,100019046,mat2,63
202012,100019046,his2,63
202012,100019046,phl2,64
202012,100019046,eco2,64
202012,100019046,phy2,62
202012,100019046,bio2,65
202012,100019046,for2,65
202012,100019047,kor2,50
202012,100019047,eng2,47
202012,100019047,mat2,48
202012,100019047,his2,49
202012,100019047,phl2,48
202012,100019047,eco2,47
202012,100019047,phy2,47
202012,100019047,bio2,49
202012,100019047,for2,49
202012,100019048,kor2,51
202012,100019048,eng2,48
202012,100019048,mat2,49
202012,100019048,his2,49
202012,100019048,phl2,49
202012,100019048,eco2,48
202012,100019048,phy2,48
202012,100019048,bio2,50
202012,100019048,for2,50
202012,100019049,kor2,53
202012,100019049,eng2,51
202012,100019049,mat2,51
202012,100019049,his2,51
202012,100019049,phl2,51
202012,100019049,eco2,50
202012,100019049,phy2,50
202012,100019049,bio2,52
202012,100019049,for2,52
202012,100019050,kor2,61
202012,100019050,eng2,63
202012,100019050,mat2,61
202012,100019050,his2,61
202012,100019050,phl2,62
202012,100019050,eco2,62
202012,100019050,phy2,60
202012,100019050,bio2,61
202012,100019050,for2,62
202012,100019051,kor2,15
202012,100019051,eng2,10
202012,100019051,mat2,13
202012,100019051,his2,16
202012,100019051,phl2,13
202012,100019051,eco2,18
202012,100019051,phy2,10
202012,100019051,bio2,15
202012,100019051,for2,14
202012,100019052,kor2,54
202012,100019052,eng2,52
202012,100019052,mat2,53
202012,100019052,his2,53
202012,100019052,phl2,53
202012,100019052,eco2,52
202012,100019052,phy2,52
202012,100019052,bio2,53
202012,100019052,for2,54
202012,100019053,kor2,44
202012,100019053,eng2,41
202012,100019053,mat2,41
202012,100019053,his2,43
202012,100019053,phl2,43
202012,100019053,eco2,40
202012,100019053,phy2,42
202012,100019053,bio2,43
202012,100019053,for2,43
202012,100019054,kor2,35
202012,100019054,eng2,32
202012,100019054,mat2,32
202012,100019054,his2,33
202012,100019054,phl2,33
202012,100019054,eco2,32
202012,100019054,phy2,33
202012,100019054,bio2,32
202012,100019054,for2,32
202012,100019055,kor2,55
202012,100019055,eng2,53
202012,100019055,mat2,54
202012,100019055,his2,54
202012,100019055,phl2,53
202012,100019055,eco2,53
202012,100019055,phy2,52
202012,100019055,bio2,54
202012,100019055,for2,54
202012,100019056,kor2,31
202012,100019056,eng2,28
202012,100019056,mat2,29
202012,100019056,his2,29
202012,100019056,phl2,30
202012,100019056,eco2,30
202012,100019056,phy2,29
202012,100019056,bio2,29
202012,100019056,for2,28
202012,100019057,kor2,51
202012,100019057,eng2,48
202012,100019057,mat2,49
202012,100019057,his2,49
202012,100019057,phl2,49
202012,100019057,eco2,48
202012,100019057,phy2,49
202012,100019057,bio2,50
202012,100019057,for2,50
202012,100019058,kor2,49
202012,100019058,eng2,46
202012,100019058,mat2,47
202012,100019058,his2,48
202012,100019058,phl2,48
202012,100019058,eco2,45
202012,100019058,phy2,46
202012,100019058,bio2,48
202012,100019058,for2,48
202012,100019059,kor2,47
202012,100019059,eng2,45
202012,100019059,mat2,45
202012,100019059,his2,46
202012,100019059,phl2,46
202012,100019059,eco2,44
202012,100019059,phy2,45
202012,100019059,bio2,46
202012,100019059,for2,46
202012,100019060,kor2,41
202012,100019060,eng2,38
202012,100019060,mat2,37
202012,100019060,his2,40
202012,100019060,phl2,40
202012,100019060,eco2,38
202012,100019060,phy2,39
202012,100019060,bio2,39
202012,100019060,for2,40
202012,100019061,kor2,25
202012,100019061,eng2,25
202012,100019061,mat2,26
202012,100019061,his2,27
202012,100019061,phl2,26
202012,100019061,eco2,26
202012,100019061,phy2,26
202012,100019061,bio2,26
202012,100019061,for2,26
202012,100019062,kor2,67
202012,100019062,eng2,70
202012,100019062,mat2,69
202012,100019062,his2,67
202012,100019062,phl2,68
202012,100019062,eco2,67
202012,100019062,phy2,67
202012,100019062,bio2,68
202012,100019062,for2,68
202012,100019063,kor2,44
202012,100019063,eng2,40
202012,100019063,mat2,41
202012,100019063,his2,43
202012,100019063,phl2,43
202012,100019063,eco2,40
202012,100019063,phy2,42
202012,100019063,bio2,43
202012,100019063,for2,42
202012,100019064,kor2,29
202012,100019064,eng2,28
202012,100019064,mat2,29
202012,100019064,his2,28
202012,100019064,phl2,29
202012,100019064,eco2,30
202012,100019064,phy2,28
202012,100019064,bio2,27
202012,100019064,for2,27
202012,100019065,kor2,81
202012,100019065,eng2,81
202012,100019065,mat2,80
202012,100019065,his2,78
202012,100019065,phl2,79
202012,100019065,eco2,80
202012,100019065,phy2,81
202012,100019065,bio2,83
202012,100019065,for2,81
202012,100019066,kor2,87
202012,100019066,eng2,86
202012,100019066,mat2,82
202012,100019066,his2,80
202012,100019066,phl2,86
202012,100019066,eco2,86
202012,100019066,phy2,84
202012,100019066,bio2,86
202012,100019066,for2,86
202012,100019067,kor2,52
202012,100019067,eng2,50
202012,100019067,mat2,51
202012,100019067,his2,51
202012,100019067,phl2,51
202012,100019067,eco2,50
202012,100019067,phy2,50
202012,100019067,bio2,52
202012,100019067,for2,52
202012,100019068,kor2,10
202012,100019068,eng2,9
202012,100019068,mat2,12
202012,100019068,his2,16
202012,100019068,phl2,12
202012,100019068,eco2,17
202012,100019068,phy2,9
202012,100019068,bio2,14
202012,100019068,for2,11
202012,100019069,kor2,57
202012,100019069,eng2,54
202012,100019069,mat2,56
202012,100019069,his2,56
202012,100019069,phl2,56
202012,100019069,eco2,54
202012,100019069,phy2,55
202012,100019069,bio2,56
202012,100019069,for2,56
202012,100019070,kor2,48
202012,100019070,eng2,46
202012,100019070,mat2,46
202012,100019070,his2,47
202012,100019070,phl2,47
202012,100019070,eco2,45
202012,100019070,phy2,46
202012,100019070,bio2,48
202012,100019070,for2,47
202012,100019071,kor2,45
202012,100019071,eng2,43
202012,100019071,mat2,43
202012,100019071,his2,44
202012,100019071,phl2,44
202012,100019071,eco2,41
202012,100019071,phy2,43
202012,100019071,bio2,44
202012,100019071,for2,43
202012,100019072,kor2,54
202012,100019072,eng2,51
202012,100019072,mat2,52
202012,100019072,his2,53
202012,100019072,phl2,52
202012,100019072,eco2,51
202012,100019072,phy2,52
202012,100019072,bio2,53
202012,100019072,for2,53
202012,100019073,kor2,43
202012,100019073,eng2,39
202012,100019073,mat2,39
202012,100019073,his2,42
202012,100019073,phl2,42
202012,100019073,eco2,39
202012,100019073,phy2,41
202012,100019073,bio2,42
202012,100019073,for2,41
202012,100019074,kor2,55
202012,100019074,eng2,53
202012,100019074,mat2,54
202012,100019074,his2,54
202012,100019074,phl2,54
202012,100019074,eco2,53
202012,100019074,phy2,53
202012,100019074,bio2,54
202012,100019074,for2,55
202012,100019075,kor2,64
202012,100019075,eng2,65
202012,100019075,mat2,64
202012,100019075,his2,63
202012,100019075,phl2,64
202012,100019075,eco2,64
202012,100019075,phy2,62
202012,100019075,bio2,66
202012,100019075,for2,65
202012,100019076,kor2,64
202012,100019076,eng2,64
202012,100019076,mat2,63
202012,100019076,his2,63
202012,100019076,phl2,63
202012,100019076,eco2,64
202012,100019076,phy2,62
202012,100019076,bio2,65
202012,100019076,for2,65
202012,100019077,kor2,25
202012,100019077,eng2,23
202012,100019077,mat2,25
202012,100019077,his2,24
202012,100019077,phl2,26
202012,100019077,eco2,26
202012,100019077,phy2,24
202012,100019077,bio2,25
202012,100019077,for2,25
202012,100019078,kor2,42
202012,100019078,eng2,38
202012,100019078,mat2,39
202012,100019078,his2,41
202012,100019078,phl2,41
202012,100019078,eco2,38
202012,100019078,phy2,40
202012,100019078,bio2,40
202012,100019078,for2,40
202012,100019079,kor2,76
202012,100019079,eng2,75
202012,100019079,mat2,75
202012,100019079,his2,74
202012,100019079,phl2,77
202012,100019079,eco2,76
202012,100019079,phy2,76
202012,100019079,bio2,79
202012,100019079,for2,77
202012,100019080,kor2,68
202012,100019080,eng2,71
202012,100019080,mat2,71
202012,100019080,his2,68
202012,100019080,phl2,69
202012,100019080,eco2,69
202012,100019080,phy2,68
202012,100019080,bio2,69
202012,100019080,for2,69
202012,100019081,kor2,48
202012,100019081,eng2,45
202012,100019081,mat2,46
202012,100019081,his2,47
202012,100019081,phl2,46
202012,100019081,eco2,45
202012,100019081,phy2,46
202012,100019081,bio2,47
202012,100019081,for2,47
202012,100019082,kor2,55
202012,100019082,eng2,53
202012,100019082,mat2,55
202012,100019082,his2,54
202012,100019082,phl2,54
202012,100019082,eco2,53
202012,100019082,phy2,53
202012,100019082,bio2,55
202012,100019082,for2,55
202012,100019083,kor2,43
202012,100019083,eng2,40
202012,100019083,mat2,41
202012,100019083,his2,43
202012,100019083,phl2,43
202012,100019083,eco2,40
202012,100019083,phy2,42
202012,100019083,bio2,43
202012,100019083,for2,42
202012,100019084,kor2,63
202012,100019084,eng2,64
202012,100019084,mat2,63
202012,100019084,his2,62
202012,100019084,phl2,63
202012,100019084,eco2,63
202012,100019084,phy2,62
202012,100019084,bio2,65
202012,100019084,for2,65
202012,100019085,kor2,44
202012,100019085,eng2,40
202012,100019085,mat2,41
202012,100019085,his2,43
202012,100019085,phl2,43
202012,100019085,eco2,40
202012,100019085,phy2,42
202012,100019085,bio2,43
202012,100019085,for2,43
202012,100019086,kor2,48
